"","word","wordcount","freq","mlu","solo","last","first","charactercount","language","totalcount"
"2829","contarne",1,1.16512093955353e-05,2,NA,1,NA,8,"Italian",85828
"2830","eccole",5,5.82560469776763e-05,3.4,1,1,2,6,"Italian",85828
"2831","dovrei",4,4.6604837582141e-05,11,NA,NA,1,6,"Italian",85828
"2832","diverse",3,3.49536281866058e-05,7,1,1,NA,7,"Italian",85828
"2833","saltano",1,1.16512093955353e-05,5,NA,1,NA,7,"Italian",85828
"2834","nascosta",5,5.82560469776763e-05,6.6,NA,1,NA,8,"Italian",85828
"2835","penderla",1,1.16512093955353e-05,6,NA,1,NA,8,"Italian",85828
"2836","finite",8,9.3209675164282e-05,5.25,NA,3,1,6,"Italian",85828
"2837","pitta",2,2.33024187910705e-05,3,NA,2,NA,5,"Italian",85828
"2838","raccoglile",1,1.16512093955353e-05,3,NA,NA,1,10,"Italian",85828
"2839","ciù",2,2.33024187910705e-05,2,NA,2,NA,3,"Italian",85828
"2840","fazzoletti",1,1.16512093955353e-05,7,NA,NA,NA,10,"Italian",85828
"2841","vada",3,3.49536281866058e-05,7.66666666666667,NA,NA,NA,4,"Italian",85828
"2842","nascondiglio",1,1.16512093955353e-05,5,NA,NA,NA,12,"Italian",85828
"2843","nasconditi",2,2.33024187910705e-05,2,1,NA,1,10,"Italian",85828
"2844","tirate",1,1.16512093955353e-05,8,NA,NA,NA,6,"Italian",85828
"2845","nascoste",1,1.16512093955353e-05,5,NA,NA,NA,8,"Italian",85828
"2846","lasciala",1,1.16512093955353e-05,7,NA,NA,NA,8,"Italian",85828
"2847","pecorella",6,6.99072563732115e-05,8.16666666666667,NA,4,NA,9,"Italian",85828
"2848","leghi",5,5.82560469776763e-05,4,1,1,NA,5,"Italian",85828
"2849","legare",5,5.82560469776763e-05,5.2,NA,2,NA,6,"Italian",85828
"2850","capisce",2,2.33024187910705e-05,13.5,NA,1,NA,7,"Italian",85828
"2851","leghiamo",6,6.99072563732115e-05,5.33333333333333,NA,1,3,8,"Italian",85828
"2852","famosa",2,2.33024187910705e-05,6,NA,NA,NA,6,"Italian",85828
"2853","pastorella",4,4.6604837582141e-05,7,NA,2,NA,10,"Italian",85828
"2854","legata",5,5.82560469776763e-05,10.8,NA,1,NA,6,"Italian",85828
"2855","giri",13,0.000151465722141958,8.15384615384615,NA,5,1,4,"Italian",85828
"2856","lega",1,1.16512093955353e-05,8,NA,NA,NA,4,"Italian",85828
"2857","legarti",2,2.33024187910705e-05,5.5,NA,2,NA,7,"Italian",85828
"2858","liberarti",1,1.16512093955353e-05,5,NA,1,NA,9,"Italian",85828
"2859","etichetta",1,1.16512093955353e-05,6,NA,NA,NA,9,"Italian",85828
"2860","toglierla",1,1.16512093955353e-05,15,NA,NA,NA,9,"Italian",85828
"2861","arrampichi",6,6.99072563732115e-05,4.5,NA,2,NA,10,"Italian",85828
"2862","libr",1,1.16512093955353e-05,2,NA,NA,1,4,"Italian",85828
"2863","schienale",1,1.16512093955353e-05,4,NA,NA,NA,9,"Italian",85828
"2864","coccodrillo",3,3.49536281866058e-05,4.66666666666667,NA,NA,NA,11,"Italian",85828
"2865","spalancata",5,5.82560469776763e-05,8.6,NA,2,NA,10,"Italian",85828
"2866","finto",4,4.6604837582141e-05,6,NA,2,NA,5,"Italian",85828
"2867","piantina",1,1.16512093955353e-05,10,NA,NA,NA,8,"Italian",85828
"2868","strozzando",1,1.16512093955353e-05,3,NA,1,NA,10,"Italian",85828
"2869","anima",1,1.16512093955353e-05,2,NA,1,NA,5,"Italian",85828
"2870","gua",1,1.16512093955353e-05,6,NA,NA,1,3,"Italian",85828
"2871","genere",13,0.000151465722141958,11.5384615384615,NA,8,NA,6,"Italian",85828
"2872","facen",1,1.16512093955353e-05,4,NA,1,NA,5,"Italian",85828
"2873","cara",1,1.16512093955353e-05,2,NA,NA,1,4,"Italian",85828
"2874","buoni",9,0.000104860884559817,13,NA,3,NA,5,"Italian",85828
"2875","valentina",22,0.000256326606701776,7.81818181818182,NA,13,2,9,"Italian",85828
"2876","alessandro",2,2.33024187910705e-05,3.5,NA,2,NA,10,"Italian",85828
"2877","averlo",4,4.6604837582141e-05,6.25,NA,NA,NA,6,"Italian",85828
"2878","d",1,1.16512093955353e-05,20,NA,NA,NA,1,"Italian",85828
"2879","pubblicità",2,2.33024187910705e-05,12.5,NA,1,NA,10,"Italian",85828
"2880","funghi",5,5.82560469776763e-05,6.2,1,3,NA,6,"Italian",85828
"2881","fungo",4,4.6604837582141e-05,5.5,1,1,NA,5,"Italian",85828
"2882","raccogliere",1,1.16512093955353e-05,13,NA,NA,NA,11,"Italian",85828
"2883","cogli",1,1.16512093955353e-05,5,NA,NA,NA,5,"Italian",85828
"2884","leggiamo",22,0.000256326606701776,6.59090909090909,1,3,3,8,"Italian",85828
"2885","gendarme",1,1.16512093955353e-05,10,NA,NA,NA,8,"Italian",85828
"2886","paperino",25,0.000291280234888381,8.36,1,8,3,8,"Italian",85828
"2887","grado",1,1.16512093955353e-05,14,NA,NA,NA,5,"Italian",85828
"2888","montarla",1,1.16512093955353e-05,14,NA,1,NA,8,"Italian",85828
"2889","aspettare",5,5.82560469776763e-05,9.8,NA,1,NA,9,"Italian",85828
"2890","mostro",2,2.33024187910705e-05,9.5,NA,NA,NA,6,"Italian",85828
"2891","scale",5,5.82560469776763e-05,9.2,NA,2,NA,5,"Italian",85828
"2892","ooho",1,1.16512093955353e-05,1,1,NA,NA,4,"Italian",85828
"2893","arrivando",8,9.3209675164282e-05,6.75,NA,5,NA,9,"Italian",85828
"2894","ohop",1,1.16512093955353e-05,1,1,NA,NA,4,"Italian",85828
"2895","fermato",5,5.82560469776763e-05,6.8,NA,3,NA,7,"Italian",85828
"2896","passeggero",2,2.33024187910705e-05,5,NA,1,NA,10,"Italian",85828
"2897","arrivati",3,3.49536281866058e-05,6.33333333333333,NA,1,NA,8,"Italian",85828
"2898","cerchiamolo",1,1.16512093955353e-05,2,NA,1,NA,11,"Italian",85828
"2899","chiudere",5,5.82560469776763e-05,6.6,NA,NA,NA,8,"Italian",85828
"2900","preoccupiamoci",1,1.16512093955353e-05,7,NA,NA,NA,14,"Italian",85828
"2901","domande",2,2.33024187910705e-05,6.5,NA,NA,NA,7,"Italian",85828
"2902","concrete",1,1.16512093955353e-05,7,NA,1,NA,8,"Italian",85828
"2903","bastone",11,0.000128163303350888,7.45454545454545,NA,5,NA,7,"Italian",85828
"2904","elicottero",7,8.15584657687468e-05,5.28571428571429,NA,6,NA,10,"Italian",85828
"2905","sistemali",1,1.16512093955353e-05,9,NA,NA,NA,9,"Italian",85828
"2906","staccati",1,1.16512093955353e-05,7,NA,NA,NA,8,"Italian",85828
"2907","passeggeri",2,2.33024187910705e-05,6.5,NA,1,NA,10,"Italian",85828
"2908","pum",1,1.16512093955353e-05,1,1,NA,NA,3,"Italian",85828
"2909","abiti",5,5.82560469776763e-05,6.4,NA,1,1,5,"Italian",85828
"2910","importante",2,2.33024187910705e-05,13,NA,NA,NA,10,"Italian",85828
"2911","scivololò",1,1.16512093955353e-05,2,NA,1,NA,9,"Italian",85828
"2912","andremo",3,3.49536281866058e-05,7,NA,NA,1,7,"Italian",85828
"2913","scala",15,0.000174768140933029,8.6,NA,11,NA,5,"Italian",85828
"2914","truppo",1,1.16512093955353e-05,2,NA,1,NA,6,"Italian",85828
"2915","bulldog",2,2.33024187910705e-05,2.5,NA,2,NA,7,"Italian",85828
"2916","esempio",11,0.000128163303350888,9.54545454545454,NA,5,NA,7,"Italian",85828
"2917","volevo",10,0.000116512093955353,12,NA,NA,1,6,"Italian",85828
"2918","filastrocche",1,1.16512093955353e-05,13,NA,1,NA,12,"Italian",85828
"2919","raccontare",5,5.82560469776763e-05,10.8,NA,NA,NA,10,"Italian",85828
"2920","filastrocca",2,2.33024187910705e-05,6.5,NA,2,NA,11,"Italian",85828
"2921","violino",1,1.16512093955353e-05,2,NA,1,NA,7,"Italian",85828
"2922","chiamata",1,1.16512093955353e-05,7,NA,1,NA,8,"Italian",85828
"2923","piaccia",2,2.33024187910705e-05,8,NA,1,NA,7,"Italian",85828
"2924","sfogli",1,1.16512093955353e-05,7,NA,NA,NA,6,"Italian",85828
"2925","conosco",7,8.15584657687468e-05,5.14285714285714,NA,2,NA,7,"Italian",85828
"2926","ciliegie",5,5.82560469776763e-05,4.2,NA,4,NA,8,"Italian",85828
"2927","dolce",1,1.16512093955353e-05,11,NA,NA,NA,5,"Italian",85828
"2928","mattino",1,1.16512093955353e-05,11,NA,NA,NA,7,"Italian",85828
"2929","roby",1,1.16512093955353e-05,11,NA,NA,NA,4,"Italian",85828
"2930","robin",1,1.16512093955353e-05,6,NA,NA,NA,5,"Italian",85828
"2931","gran",6,6.99072563732115e-05,8.5,NA,NA,NA,4,"Italian",85828
"2932","quantità",1,1.16512093955353e-05,6,NA,1,NA,8,"Italian",85828
"2933","pastorello",2,2.33024187910705e-05,6.5,NA,2,NA,10,"Italian",85828
"2934","viste",2,2.33024187910705e-05,8.5,NA,NA,NA,5,"Italian",85828
"2935","girotondo",6,6.99072563732115e-05,5.16666666666667,NA,3,NA,9,"Italian",85828
"2936","mangiavano",1,1.16512093955353e-05,3,NA,1,NA,10,"Italian",85828
"2937","avevano",2,2.33024187910705e-05,7.5,NA,NA,NA,7,"Italian",85828
"2938","cicogna",8,9.3209675164282e-05,7.5,NA,5,NA,7,"Italian",85828
"2939","cicogne",7,8.15584657687468e-05,7.57142857142857,NA,2,NA,7,"Italian",85828
"2940","pagine",3,3.49536281866058e-05,8.33333333333333,NA,1,NA,6,"Italian",85828
"2941","strappi",1,1.16512093955353e-05,13,NA,NA,NA,7,"Italian",85828
"2942","gambadiblegno",1,1.16512093955353e-05,11,NA,NA,NA,13,"Italian",85828
"2943","bevono",2,2.33024187910705e-05,4,NA,NA,1,6,"Italian",85828
"2944","chiedere",5,5.82560469776763e-05,6.8,NA,NA,2,8,"Italian",85828
"2945","tv",2,2.33024187910705e-05,7.5,NA,2,NA,2,"Italian",85828
"2946","vengo",1,1.16512093955353e-05,3,NA,NA,NA,5,"Italian",85828
"2947","vorrai",1,1.16512093955353e-05,11,NA,NA,NA,6,"Italian",85828
"2948","morso",3,3.49536281866058e-05,7,NA,NA,NA,5,"Italian",85828
"2949","mostrare",3,3.49536281866058e-05,4.33333333333333,NA,2,NA,8,"Italian",85828
"2950","buon",3,3.49536281866058e-05,4.66666666666667,NA,NA,NA,4,"Italian",85828
"2951","profumo",1,1.16512093955353e-05,5,NA,1,NA,7,"Italian",85828
"2952","riprendi",1,1.16512093955353e-05,7,NA,NA,NA,8,"Italian",85828
"2953","mangiarlo",3,3.49536281866058e-05,3.33333333333333,NA,1,NA,9,"Italian",85828
"2954","fretta",3,3.49536281866058e-05,9,NA,2,NA,6,"Italian",85828
"2955","biscottino",1,1.16512093955353e-05,3,NA,NA,NA,10,"Italian",85828
"2956","plasmon",1,1.16512093955353e-05,3,NA,1,NA,7,"Italian",85828
"2957","legga",1,1.16512093955353e-05,16,NA,NA,NA,5,"Italian",85828
"2958","leggerti",1,1.16512093955353e-05,5,NA,NA,NA,8,"Italian",85828
"2959","giornata",2,2.33024187910705e-05,14,NA,NA,NA,8,"Italian",85828
"2960","speciale",2,2.33024187910705e-05,22,NA,NA,NA,8,"Italian",85828
"2961","pugliesi",1,1.16512093955353e-05,18,NA,NA,NA,8,"Italian",85828
"2962","ventuno",1,1.16512093955353e-05,18,NA,NA,NA,7,"Italian",85828
"2963","mesi",2,2.33024187910705e-05,11,NA,NA,NA,4,"Italian",85828
"2964","udine",4,4.6604837582141e-05,9,NA,4,NA,5,"Italian",85828
"2965","protagonista",1,1.16512093955353e-05,9,NA,NA,NA,12,"Italian",85828
"2966","meravigliosa",1,1.16512093955353e-05,9,NA,NA,NA,12,"Italian",85828
"2967","inizia",7,8.15584657687468e-05,8.14285714285714,NA,NA,NA,6,"Italian",85828
"2968","bellissimo",6,6.99072563732115e-05,5.5,1,1,NA,10,"Italian",85828
"2969","disney",1,1.16512093955353e-05,12,NA,NA,NA,6,"Italian",85828
"2970","babies",1,1.16512093955353e-05,12,NA,1,NA,6,"Italian",85828
"2971","immagini",2,2.33024187910705e-05,10.5,NA,NA,NA,8,"Italian",85828
"2972","divertito",2,2.33024187910705e-05,10,NA,NA,NA,9,"Italian",85828
"2973","avventure",1,1.16512093955353e-05,13,NA,NA,NA,9,"Italian",85828
"2974","eroi",2,2.33024187910705e-05,10.5,NA,1,NA,4,"Italian",85828
"2975","minni",6,6.99072563732115e-05,8.33333333333333,NA,2,NA,5,"Italian",85828
"2976","pluto",8,9.3209675164282e-05,7.25,1,5,NA,5,"Italian",85828
"2977","lenzuolo",4,4.6604837582141e-05,14.25,NA,3,NA,8,"Italian",85828
"2978","strappando",1,1.16512093955353e-05,9,NA,NA,NA,10,"Italian",85828
"2979","caduti",2,2.33024187910705e-05,4.5,NA,NA,NA,6,"Italian",85828
"2980","raccoglie",3,3.49536281866058e-05,7.66666666666667,NA,2,NA,9,"Italian",85828
"2981","sbriciola",1,1.16512093955353e-05,10,NA,NA,NA,9,"Italian",85828
"2982","be",1,1.16512093955353e-05,18,NA,NA,NA,2,"Italian",85828
"2983","sissignore",2,2.33024187910705e-05,1,2,NA,NA,10,"Italian",85828
"2984","betti",3,3.49536281866058e-05,7,NA,1,1,5,"Italian",85828
"2985","confusione",10,0.000116512093955353,7.8,NA,7,NA,10,"Italian",85828
"2986","pongo",8,9.3209675164282e-05,12,NA,1,2,5,"Italian",85828
"2987","dimenticato",5,5.82560469776763e-05,5.6,NA,4,NA,11,"Italian",85828
"2988","ponga",1,1.16512093955353e-05,7,NA,NA,NA,5,"Italian",85828
"2989","peggy",7,8.15584657687468e-05,11.7142857142857,NA,5,NA,5,"Italian",85828
"2990","tremendo",2,2.33024187910705e-05,3,1,1,NA,8,"Italian",85828
"2991","convinto",1,1.16512093955353e-05,12,NA,NA,NA,8,"Italian",85828
"2992","arrampicato",1,1.16512093955353e-05,8,NA,NA,NA,11,"Italian",85828
"2993","schiena",6,6.99072563732115e-05,12.6666666666667,NA,4,NA,7,"Italian",85828
"2994","particolare",3,3.49536281866058e-05,6,NA,3,NA,11,"Italian",85828
"2995","puntino",1,1.16512093955353e-05,13,NA,NA,NA,7,"Italian",85828
"2996","pallino",2,2.33024187910705e-05,14,NA,1,NA,7,"Italian",85828
"2997","pulcinetto",1,1.16512093955353e-05,4,NA,NA,NA,10,"Italian",85828
"2998","giu",1,1.16512093955353e-05,7,NA,1,NA,3,"Italian",85828
"2999","giulia",6,6.99072563732115e-05,9,1,1,1,6,"Italian",85828
"3000","portarti",1,1.16512093955353e-05,8,NA,NA,NA,8,"Italian",85828
"3001","regalino",1,1.16512093955353e-05,8,NA,1,NA,8,"Italian",85828
"3002","corinna",3,3.49536281866058e-05,6.33333333333333,NA,1,NA,7,"Italian",85828
"3003","fragola",9,0.000104860884559817,7.77777777777778,NA,3,NA,7,"Italian",85828
"3004","contenta",3,3.49536281866058e-05,11.6666666666667,NA,NA,NA,8,"Italian",85828
"3005","loi",1,1.16512093955353e-05,3,NA,1,NA,3,"Italian",85828
"3006","voglia",3,3.49536281866058e-05,7.66666666666667,NA,2,NA,6,"Italian",85828
"3007","scivolata",2,2.33024187910705e-05,11,NA,NA,NA,9,"Italian",85828
"3008","leonessa",3,3.49536281866058e-05,14.3333333333333,NA,NA,NA,8,"Italian",85828
"3009","disordine",1,1.16512093955353e-05,4,NA,1,NA,9,"Italian",85828
"3010","bomboletta",1,1.16512093955353e-05,18,NA,NA,NA,10,"Italian",85828
"3011","venti",5,5.82560469776763e-05,10.4,NA,NA,NA,5,"Italian",85828
"3012","chili",2,2.33024187910705e-05,9,NA,1,NA,5,"Italian",85828
"3013","grandissimo",3,3.49536281866058e-05,6.66666666666667,NA,1,NA,11,"Italian",85828
"3014","naturalmente",3,3.49536281866058e-05,7.66666666666667,NA,1,NA,12,"Italian",85828
"3015","pesasse",1,1.16512093955353e-05,9,NA,NA,NA,7,"Italian",85828
"3016","romperà",1,1.16512093955353e-05,7,NA,1,NA,7,"Italian",85828
"3017","verrà",5,5.82560469776763e-05,10.2,NA,NA,NA,5,"Italian",85828
"3018","stavamo",1,1.16512093955353e-05,8,NA,NA,NA,7,"Italian",85828
"3019","leggendo",3,3.49536281866058e-05,5,NA,1,NA,8,"Italian",85828
"3020","antonio",6,6.99072563732115e-05,5.83333333333333,NA,2,2,7,"Italian",85828
"3021","milano",4,4.6604837582141e-05,9.25,NA,3,NA,6,"Italian",85828
"3022","ciliegia",4,4.6604837582141e-05,5,NA,4,NA,8,"Italian",85828
"3023","stretta",6,6.99072563732115e-05,9.33333333333333,NA,3,NA,7,"Italian",85828
"3024","muovere",3,3.49536281866058e-05,11,NA,2,NA,7,"Italian",85828
"3025","liberi",2,2.33024187910705e-05,6.5,NA,1,NA,6,"Italian",85828
"3026","zonzo",1,1.16512093955353e-05,4,NA,1,NA,5,"Italian",85828
"3027","zonzolo",2,2.33024187910705e-05,3.5,NA,1,NA,7,"Italian",85828
"3028","dondolo",4,4.6604837582141e-05,3.5,1,2,NA,7,"Italian",85828
"3029","commediante",1,1.16512093955353e-05,10,NA,NA,NA,11,"Italian",85828
"3030","allunghi",1,1.16512093955353e-05,10,NA,NA,NA,8,"Italian",85828
"3031","canne",1,1.16512093955353e-05,7,NA,NA,NA,5,"Italian",85828
"3032","parole",2,2.33024187910705e-05,12,NA,NA,NA,6,"Italian",85828
"3033","libertà",1,1.16512093955353e-05,6,NA,1,NA,7,"Italian",85828
"3034","carretto",1,1.16512093955353e-05,8,NA,1,NA,8,"Italian",85828
"3035","triciclo",4,4.6604837582141e-05,5.25,NA,3,NA,8,"Italian",85828
"3036","gare",1,1.16512093955353e-05,3,NA,1,NA,4,"Italian",85828
"3037","librone",8,9.3209675164282e-05,9.75,NA,1,NA,7,"Italian",85828
"3038","sfondo",8,9.3209675164282e-05,7.25,NA,2,NA,6,"Italian",85828
"3039","cercarle",1,1.16512093955353e-05,13,NA,NA,NA,8,"Italian",85828
"3040","guardale",2,2.33024187910705e-05,4.5,NA,NA,2,8,"Italian",85828
"3041","metterai",1,1.16512093955353e-05,9,NA,NA,NA,8,"Italian",85828
"3042","bust",2,2.33024187910705e-05,4.5,NA,1,NA,4,"Italian",85828
"3043","aeroplano",9,0.000104860884559817,8.88888888888889,NA,3,NA,9,"Italian",85828
"3044","terza",1,1.16512093955353e-05,7,NA,1,NA,5,"Italian",85828
"3045","ultima",6,6.99072563732115e-05,6.66666666666667,NA,2,NA,6,"Italian",85828
"3046","pistola",42,0.000489350794612481,6.54761904761905,NA,24,NA,7,"Italian",85828
"3047","musichetta",2,2.33024187910705e-05,7.5,NA,2,NA,10,"Italian",85828
"3048","potrebbero",2,2.33024187910705e-05,9,NA,NA,NA,10,"Italian",85828
"3049","diversa",4,4.6604837582141e-05,8.25,NA,3,NA,7,"Italian",85828
"3050","esposti",1,1.16512093955353e-05,4,NA,NA,1,7,"Italian",85828
"3051","secchietto",2,2.33024187910705e-05,6,NA,NA,NA,10,"Italian",85828
"3052","ripassare",1,1.16512093955353e-05,10,NA,NA,NA,9,"Italian",85828
"3053","chiusa",9,0.000104860884559817,11,NA,2,NA,6,"Italian",85828
"3054","posizione",3,3.49536281866058e-05,12.6666666666667,NA,1,NA,9,"Italian",85828
"3055","furbi",1,1.16512093955353e-05,4,NA,NA,1,5,"Italian",85828
"3056","chicco",2,2.33024187910705e-05,4.5,NA,1,NA,6,"Italian",85828
"3057","conta",2,2.33024187910705e-05,4.5,NA,1,NA,5,"Italian",85828
"3058","appello",1,1.16512093955353e-05,5,NA,1,NA,7,"Italian",85828
"3059","puzzle",16,0.000186419350328564,6.9375,NA,12,NA,6,"Italian",85828
"3060","puffi",4,4.6604837582141e-05,8.5,1,1,NA,5,"Italian",85828
"3061","vadano",1,1.16512093955353e-05,9,NA,NA,NA,6,"Italian",85828
"3062","abbracciano",2,2.33024187910705e-05,2,1,1,NA,11,"Italian",85828
"3063","anatre",2,2.33024187910705e-05,1.5,1,1,NA,6,"Italian",85828
"3064","rossiccia",1,1.16512093955353e-05,2,NA,1,NA,9,"Italian",85828
"3065","cavalluccio",1,1.16512093955353e-05,4,NA,1,NA,11,"Italian",85828
"3066","martino",3,3.49536281866058e-05,5.33333333333333,NA,3,NA,7,"Italian",85828
"3067","cani",3,3.49536281866058e-05,6.33333333333333,1,NA,NA,4,"Italian",85828
"3068","anno",7,8.15584657687468e-05,7.57142857142857,NA,NA,NA,4,"Italian",85828
"3069","scorso",1,1.16512093955353e-05,11,NA,NA,NA,6,"Italian",85828
"3070","andavi",3,3.49536281866058e-05,9.66666666666667,NA,NA,1,6,"Italian",85828
"3071","educatrice",1,1.16512093955353e-05,7,NA,1,NA,10,"Italian",85828
"3072","raffaella",1,1.16512093955353e-05,1,1,NA,NA,9,"Italian",85828
"3073","tempo",16,0.000186419350328564,9.125,1,6,NA,5,"Italian",85828
"3074","piuma",4,4.6604837582141e-05,6.25,NA,2,NA,5,"Italian",85828
"3075","asse",2,2.33024187910705e-05,6.5,NA,1,NA,4,"Italian",85828
"3076","stiro",1,1.16512093955353e-05,10,NA,1,NA,5,"Italian",85828
"3077","cognome",3,3.49536281866058e-05,5.66666666666667,NA,3,NA,7,"Italian",85828
"3078","eta",1,1.16512093955353e-05,4,NA,NA,NA,3,"Italian",85828
"3079","beta",1,1.16512093955353e-05,4,NA,1,NA,4,"Italian",85828
"3080","chiodino",6,6.99072563732115e-05,8.5,NA,4,NA,8,"Italian",85828
"3081","baule",1,1.16512093955353e-05,6,NA,NA,NA,5,"Italian",85828
"3082","segni",1,1.16512093955353e-05,4,NA,NA,NA,5,"Italian",85828
"3083","interno",2,2.33024187910705e-05,12.5,NA,1,NA,7,"Italian",85828
"3084","cascherà",1,1.16512093955353e-05,18,NA,NA,NA,8,"Italian",85828
"3085","sistemiamo",3,3.49536281866058e-05,8,NA,2,NA,10,"Italian",85828
"3086","pennello",2,2.33024187910705e-05,2,NA,1,1,8,"Italian",85828
"3087","smontiamo",1,1.16512093955353e-05,9,NA,1,NA,9,"Italian",85828
"3088","dispiace",1,1.16512093955353e-05,11,NA,NA,NA,8,"Italian",85828
"3089","sistemato",2,2.33024187910705e-05,7,NA,NA,NA,9,"Italian",85828
"3090","mancante",1,1.16512093955353e-05,5,NA,NA,NA,8,"Italian",85828
"3091","uniamo",1,1.16512093955353e-05,3,NA,NA,1,6,"Italian",85828
"3092","forze",1,1.16512093955353e-05,3,NA,1,NA,5,"Italian",85828
"3093","quo",9,0.000104860884559817,7,NA,NA,1,3,"Italian",85828
"3094","guida",11,0.000128163303350888,7.54545454545455,NA,6,1,5,"Italian",85828
"3095","seduti",2,2.33024187910705e-05,6.5,NA,1,NA,6,"Italian",85828
"3096","guidano",1,1.16512093955353e-05,9,NA,1,NA,7,"Italian",85828
"3097","guidando",2,2.33024187910705e-05,7,NA,NA,NA,8,"Italian",85828
"3098","papaolo",1,1.16512093955353e-05,5,NA,NA,NA,7,"Italian",85828
"3099","facole",1,1.16512093955353e-05,5,NA,NA,NA,6,"Italian",85828
"3100","fischietto",1,1.16512093955353e-05,4,NA,1,NA,10,"Italian",85828
"3101","kazoo",1,1.16512093955353e-05,6,NA,NA,NA,5,"Italian",85828
"3102","colorare",1,1.16512093955353e-05,3,NA,1,NA,8,"Italian",85828
"3103","pennarelli",2,2.33024187910705e-05,11,NA,1,NA,10,"Italian",85828
"3104","tipi",1,1.16512093955353e-05,4,NA,NA,NA,4,"Italian",85828
"3105","righello",1,1.16512093955353e-05,12,NA,NA,NA,8,"Italian",85828
"3106","righe",3,3.49536281866058e-05,9.66666666666667,NA,1,NA,5,"Italian",85828
"3107","dritte",2,2.33024187910705e-05,12,NA,2,NA,6,"Italian",85828
"3108","rispondono",1,1.16512093955353e-05,2,NA,1,NA,10,"Italian",85828
"3109","finta",10,0.000116512093955353,7.9,NA,1,NA,5,"Italian",85828
"3110","linea",2,2.33024187910705e-05,4,NA,1,NA,5,"Italian",85828
"3111","disturbata",1,1.16512093955353e-05,4,NA,1,NA,10,"Italian",85828
"3112","torni",5,5.82560469776763e-05,12.6,1,NA,NA,5,"Italian",85828
"3113","vestirsi",1,1.16512093955353e-05,11,NA,NA,NA,8,"Italian",85828
"3114","vengono",7,8.15584657687468e-05,8,NA,NA,1,7,"Italian",85828
"3115","appare",1,1.16512093955353e-05,14,NA,NA,NA,6,"Italian",85828
"3116","schifo",1,1.16512093955353e-05,2,NA,1,NA,6,"Italian",85828
"3117","disfi",1,1.16512093955353e-05,2,NA,1,NA,5,"Italian",85828
"3118","salivi",1,1.16512093955353e-05,3,NA,NA,1,6,"Italian",85828
"3119","luigina",1,1.16512093955353e-05,9,NA,1,NA,7,"Italian",85828
"3120","chiedi",6,6.99072563732115e-05,5.16666666666667,NA,2,2,6,"Italian",85828
"3121","addobbo",1,1.16512093955353e-05,13,NA,NA,NA,7,"Italian",85828
"3122","pensavo",2,2.33024187910705e-05,5.5,NA,NA,NA,7,"Italian",85828
"3123","cartoncino",2,2.33024187910705e-05,7.5,NA,2,NA,10,"Italian",85828
"3124","dovremmo",4,4.6604837582141e-05,8,NA,NA,2,8,"Italian",85828
"3125","andarlo",1,1.16512093955353e-05,4,NA,NA,NA,7,"Italian",85828
"3126","comprare",6,6.99072563732115e-05,7.66666666666667,NA,1,NA,8,"Italian",85828
"3127","scarabocchi",1,1.16512093955353e-05,12,NA,NA,NA,11,"Italian",85828
"3128","prove",2,2.33024187910705e-05,5,NA,NA,NA,5,"Italian",85828
"3129","generali",1,1.16512093955353e-05,3,NA,1,NA,8,"Italian",85828
"3130","contorni",1,1.16512093955353e-05,25,NA,NA,NA,8,"Italian",85828
"3131","lente",1,1.16512093955353e-05,9,NA,1,NA,5,"Italian",85828
"3132","grigetta",2,2.33024187910705e-05,5.5,NA,1,NA,8,"Italian",85828
"3133","profilo",1,1.16512093955353e-05,14,NA,NA,NA,7,"Italian",85828
"3134","gina",1,1.16512093955353e-05,3,NA,1,NA,4,"Italian",85828
